,cre_id,d_codigo,gas_price,gas_type,name,place_id,x,y,D_mnpio,d_estado
642,PL/3416/EXP/ES/2015,67350,22.93,diesel,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",6552,-100.0118,25.26259,Allende,Nuevo León
643,PL/3416/EXP/ES/2015,67350,23.21,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",6552,-100.0118,25.26259,Allende,Nuevo León
644,PL/3416/EXP/ES/2015,67350,25.19,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",6552,-100.0118,25.26259,Allende,Nuevo León
645,PL/6478/EXP/ES/2015,67350,22.19,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",7810,-100.0213,25.27811,Allende,Nuevo León
646,PL/6478/EXP/ES/2015,67350,24.49,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",7810,-100.0213,25.27811,Allende,Nuevo León
647,PL/7981/EXP/ES/2015,67350,24.49,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8560,-100.0165,25.2746,Allende,Nuevo León
648,PL/7981/EXP/ES/2015,67350,21.89,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8560,-100.0165,25.2746,Allende,Nuevo León
649,PL/23591/EXP/ES/2020,67350,21.69,regular,"ABASTECEDORA DE COMBUSTIBLES SALTILLO, S.A. DE C.V",27359,-100.0163,25.27415,Allende,Nuevo León
650,PL/23591/EXP/ES/2020,67350,24.19,premium,"ABASTECEDORA DE COMBUSTIBLES SALTILLO, S.A. DE C.V",27359,-100.0163,25.27415,Allende,Nuevo León
651,PL/23784/EXP/ES/2021,67350,22.08,regular,GASOLINERA LE Y BA SA DE CV ES06663,27566,-100.0344,25.28922,Allende,Nuevo León
652,PL/23784/EXP/ES/2021,67350,24.48,premium,GASOLINERA LE Y BA SA DE CV ES06663,27566,-100.0344,25.28922,Allende,Nuevo León
653,PL/834/EXP/ES/2015,84066,21.59,premium,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",2149,-110.9418,31.28525,Nogales,Sonora
654,PL/834/EXP/ES/2015,84066,17.99,regular,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",2149,-110.9418,31.28525,Nogales,Sonora
655,PL/834/EXP/ES/2015,84066,22.09,diesel,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",2149,-110.9418,31.28525,Nogales,Sonora
656,PL/7946/EXP/ES/2015,84066,17.39,regular,"ESTACION EL NARANJO, SA DE CV",8616,-110.9713,31.28144,Nogales,Sonora
657,PL/7946/EXP/ES/2015,84066,20.99,premium,"ESTACION EL NARANJO, SA DE CV",8616,-110.9713,31.28144,Nogales,Sonora
658,PL/7946/EXP/ES/2015,84066,21.99,diesel,"ESTACION EL NARANJO, SA DE CV",8616,-110.9713,31.28144,Nogales,Sonora
659,PL/7743/EXP/ES/2015,84066,17.39,regular,"ESTACION EL NARANJO, SA DE CV",8880,-110.9688,31.2903,Nogales,Sonora
660,PL/7743/EXP/ES/2015,84066,20.99,premium,"ESTACION EL NARANJO, SA DE CV",8880,-110.9688,31.2903,Nogales,Sonora
661,PL/7743/EXP/ES/2015,84066,21.99,diesel,"ESTACION EL NARANJO, SA DE CV",8880,-110.9688,31.2903,Nogales,Sonora
662,PL/7690/EXP/ES/2015,84066,17.29,regular,"COMBUSTIBLES DE NOGALES, SA DE CV",9142,-110.9691,31.28351,Nogales,Sonora
663,PL/7690/EXP/ES/2015,84066,20.99,premium,"COMBUSTIBLES DE NOGALES, SA DE CV",9142,-110.9691,31.28351,Nogales,Sonora
664,PL/467/EXP/ES/2015,88735,19.99,premium,"PETROMAX, S.A. DE C.V.",2150,-98.39253,26.04565,Reynosa,Tamaulipas
665,PL/467/EXP/ES/2015,88735,16.99,regular,"PETROMAX, S.A. DE C.V.",2150,-98.39253,26.04565,Reynosa,Tamaulipas
666,PL/13631/EXP/ES/2016,88735,17.04,regular,ESTACIONES DE SERVICIO AGV SA de CV,20861,-98.39278,26.0351,Reynosa,Tamaulipas
667,PL/13631/EXP/ES/2016,88735,21.89,diesel,ESTACIONES DE SERVICIO AGV SA de CV,20861,-98.39278,26.0351,Reynosa,Tamaulipas
668,PL/13631/EXP/ES/2016,88735,19.87,premium,ESTACIONES DE SERVICIO AGV SA de CV,20861,-98.39278,26.0351,Reynosa,Tamaulipas
669,PL/494/EXP/ES/2015,66482,21.49,regular,"PETROMAX, S.A. DE C.V.",2152,-100.2887,25.71853,San Nicolás de los Garza,Nuevo León
670,PL/494/EXP/ES/2015,66482,24.19,premium,"PETROMAX, S.A. DE C.V.",2152,-100.2887,25.71853,San Nicolás de los Garza,Nuevo León
671,PL/6662/EXP/ES/2015,66482,21.99,regular,COMBUSTIBLES TERMOGAS SA DE CV,8410,-100.2872,25.7095,San Nicolás de los Garza,Nuevo León
672,PL/6662/EXP/ES/2015,66482,23.99,premium,COMBUSTIBLES TERMOGAS SA DE CV,8410,-100.2872,25.7095,San Nicolás de los Garza,Nuevo León
673,PL/6662/EXP/ES/2015,66482,22.29,diesel,COMBUSTIBLES TERMOGAS SA DE CV,8410,-100.2872,25.7095,San Nicolás de los Garza,Nuevo León
674,PL/10354/EXP/ES/2015,66482,21.99,regular,"ADMINISTRADORA DEL MERCADO DE ABASTOS ESTRELLA, SA",11763,-100.2911,25.71138,San Nicolás de los Garza,Nuevo León
675,PL/10354/EXP/ES/2015,66482,23.99,premium,"ADMINISTRADORA DEL MERCADO DE ABASTOS ESTRELLA, SA",11763,-100.2911,25.71138,San Nicolás de los Garza,Nuevo León
676,PL/10354/EXP/ES/2015,66482,22.29,diesel,"ADMINISTRADORA DEL MERCADO DE ABASTOS ESTRELLA, SA",11763,-100.2911,25.71138,San Nicolás de los Garza,Nuevo León
677,PL/678/EXP/ES/2015,22406,21.99,regular,"SERVICIO EFIGAS, S. DE R.L. DE C.V.",2155,-117.0082,32.52866,Tijuana,Baja California
678,PL/678/EXP/ES/2015,22406,23.99,premium,"SERVICIO EFIGAS, S. DE R.L. DE C.V.",2155,-117.0082,32.52866,Tijuana,Baja California
679,PL/13217/EXP/ES/2016,22406,20.99,regular,SERVICIO RUIZ CORTINEZ S DE RL,15786,-117.0105,32.52968,Tijuana,Baja California
680,PL/13217/EXP/ES/2016,22406,23.19,premium,SERVICIO RUIZ CORTINEZ S DE RL,15786,-117.0105,32.52968,Tijuana,Baja California
681,PL/821/EXP/ES/2015,14700,20.99,regular,"Gasolinería México - Ajusco 1, S.A. de C.V.",2157,-99.19692,19.2289,Tlalpan,Ciudad de México
682,PL/821/EXP/ES/2015,14700,23.39,premium,"Gasolinería México - Ajusco 1, S.A. de C.V.",2157,-99.19692,19.2289,Tlalpan,Ciudad de México
683,PL/821/EXP/ES/2015,14700,22.29,diesel,"Gasolinería México - Ajusco 1, S.A. de C.V.",2157,-99.19692,19.2289,Tlalpan,Ciudad de México
684,PL/694/EXP/ES/2015,14700,21.99,regular,"Operadora Santa Elena, S.A. de C.V.",2310,-99.2113,19.2257,Tlalpan,Ciudad de México
685,PL/694/EXP/ES/2015,14700,23.99,premium,"Operadora Santa Elena, S.A. de C.V.",2310,-99.2113,19.2257,Tlalpan,Ciudad de México
686,PL/694/EXP/ES/2015,14700,22.99,diesel,"Operadora Santa Elena, S.A. de C.V.",2310,-99.2113,19.2257,Tlalpan,Ciudad de México
687,PL/421/EXP/ES/2015,48298,22.39,regular,"GRUPO OCTANO, S.A. DE C.V.",2158,-105.2224,20.65418,Puerto Vallarta,Jalisco
688,PL/421/EXP/ES/2015,48298,23.89,premium,"GRUPO OCTANO, S.A. DE C.V.",2158,-105.2224,20.65418,Puerto Vallarta,Jalisco
689,PL/421/EXP/ES/2015,48298,23.49,diesel,"GRUPO OCTANO, S.A. DE C.V.",2158,-105.2224,20.65418,Puerto Vallarta,Jalisco
690,PL/8572/EXP/ES/2015,48298,21.15,regular,ENERGIA SAN RICARDO S.A. DE C.V.,9487,-105.221,20.66008,Puerto Vallarta,Jalisco
691,PL/8572/EXP/ES/2015,48298,23.5,premium,ENERGIA SAN RICARDO S.A. DE C.V.,9487,-105.221,20.66008,Puerto Vallarta,Jalisco
692,PL/383/EXP/ES/2015,83449,18.74,premium,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2160,-114.7834,32.47077,San Luis Río Colorado,Sonora
693,PL/383/EXP/ES/2015,83449,16.64,regular,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2160,-114.7834,32.47077,San Luis Río Colorado,Sonora
694,PL/383/EXP/ES/2015,83449,20.49,diesel,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2160,-114.7834,32.47077,San Luis Río Colorado,Sonora
695,PL/6743/EXP/ES/2015,83449,19.29,premium,DAGAL SA DE CV,7922,-114.7838,32.47349,San Luis Río Colorado,Sonora
696,PL/6743/EXP/ES/2015,83449,21.99,diesel,DAGAL SA DE CV,7922,-114.7838,32.47349,San Luis Río Colorado,Sonora
697,PL/6743/EXP/ES/2015,83449,16.99,regular,DAGAL SA DE CV,7922,-114.7838,32.47349,San Luis Río Colorado,Sonora
698,PL/6753/EXP/ES/2015,83449,16.89,regular,DAGAL SA DE CV,8338,-114.7737,32.46766,San Luis Río Colorado,Sonora
699,PL/6753/EXP/ES/2015,83449,19.29,premium,DAGAL SA DE CV,8338,-114.7737,32.46766,San Luis Río Colorado,Sonora
700,PL/6753/EXP/ES/2015,83449,21.99,diesel,DAGAL SA DE CV,8338,-114.7737,32.46766,San Luis Río Colorado,Sonora
701,PL/3177/EXP/ES/2015,83449,17.49,regular,LUBRICANTES Y GASOLINAS S.A. DE C.V.,10867,-114.7825,32.47149,San Luis Río Colorado,Sonora
702,PL/3177/EXP/ES/2015,83449,19.39,premium,LUBRICANTES Y GASOLINAS S.A. DE C.V.,10867,-114.7825,32.47149,San Luis Río Colorado,Sonora
703,PL/10676/EXP/ES/2015,83449,16.55,regular,BOHON AUTO SERVICIO SA de CV,12799,-114.7786,32.46807,San Luis Río Colorado,Sonora
704,PL/10676/EXP/ES/2015,83449,18.39,premium,BOHON AUTO SERVICIO SA de CV,12799,-114.7786,32.46807,San Luis Río Colorado,Sonora
705,PL/11394/EXP/ES/2015,83449,17.99,regular,GONZALO DE LA VEGA HERNANDEZ ,13657,-114.7774,32.47898,San Luis Río Colorado,Sonora
706,PL/559/EXP/ES/2015,25090,22.79,diesel,"PETROMAX, S.A. DE C.V.",2161,-100.9898,25.38848,Saltillo,Coahuila de Zaragoza
707,PL/559/EXP/ES/2015,25090,21.99,regular,"PETROMAX, S.A. DE C.V.",2161,-100.9898,25.38848,Saltillo,Coahuila de Zaragoza
708,PL/559/EXP/ES/2015,25090,24.19,premium,"PETROMAX, S.A. DE C.V.",2161,-100.9898,25.38848,Saltillo,Coahuila de Zaragoza
709,PL/510/EXP/ES/2015,35078,21.19,regular,"PETROMAX, S.A. DE C.V.",2162,-103.4574,25.55805,Gómez Palacio,Durango
710,PL/510/EXP/ES/2015,35078,22.49,diesel,"PETROMAX, S.A. DE C.V.",2162,-103.4574,25.55805,Gómez Palacio,Durango
711,PL/510/EXP/ES/2015,35078,20.75,premium,"PETROMAX, S.A. DE C.V.",2162,-103.4574,25.55805,Gómez Palacio,Durango
712,PL/2177/EXP/ES/2015,35078,23.19,diesel,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",3784,-103.4607,25.57401,Gómez Palacio,Durango
713,PL/2177/EXP/ES/2015,35078,21.59,regular,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",3784,-103.4607,25.57401,Gómez Palacio,Durango
714,PL/2177/EXP/ES/2015,35078,24.59,premium,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",3784,-103.4607,25.57401,Gómez Palacio,Durango
715,PL/2120/EXP/ES/2015,35078,21.49,regular,"Gasolinera Puente Centenario, SA de CV",3856,-103.4698,25.57219,Gómez Palacio,Durango
716,PL/2120/EXP/ES/2015,35078,24.59,premium,"Gasolinera Puente Centenario, SA de CV",3856,-103.4698,25.57219,Gómez Palacio,Durango
717,PL/2120/EXP/ES/2015,35078,22.89,diesel,"Gasolinera Puente Centenario, SA de CV",3856,-103.4698,25.57219,Gómez Palacio,Durango
718,PL/2513/EXP/ES/2015,35078,23.09,diesel,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",3915,-103.4737,25.56117,Gómez Palacio,Durango
719,PL/2513/EXP/ES/2015,35078,18.05,premium,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",3915,-103.4737,25.56117,Gómez Palacio,Durango
720,PL/2513/EXP/ES/2015,35078,16.34,regular,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",3915,-103.4737,25.56117,Gómez Palacio,Durango
721,PL/2328/EXP/ES/2015,35078,23.29,diesel,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",4176,-103.4694,25.55937,Gómez Palacio,Durango
722,PL/2328/EXP/ES/2015,35078,21.69,regular,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",4176,-103.4694,25.55937,Gómez Palacio,Durango
723,PL/2328/EXP/ES/2015,35078,24.59,premium,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",4176,-103.4694,25.55937,Gómez Palacio,Durango
724,PL/7750/EXP/ES/2015,35078,23.19,diesel,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",9223,-103.4615,25.55472,Gómez Palacio,Durango
725,PL/7750/EXP/ES/2015,35078,21.29,regular,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",9223,-103.4615,25.55472,Gómez Palacio,Durango
726,PL/7750/EXP/ES/2015,35078,24.39,premium,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",9223,-103.4615,25.55472,Gómez Palacio,Durango
727,PL/10686/EXP/ES/2015,35078,20.79,regular,"PASO DEL NORTE ESTACION DE SERVICIO, S.A. DE C.V.",12815,-103.4592,25.57108,Gómez Palacio,Durango
728,PL/10686/EXP/ES/2015,35078,23.99,premium,"PASO DEL NORTE ESTACION DE SERVICIO, S.A. DE C.V.",12815,-103.4592,25.57108,Gómez Palacio,Durango
729,PL/10686/EXP/ES/2015,35078,22.19,diesel,"PASO DEL NORTE ESTACION DE SERVICIO, S.A. DE C.V.",12815,-103.4592,25.57108,Gómez Palacio,Durango
730,PL/12673/EXP/ES/2015,35078,23.09,diesel,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",14216,-103.466,25.55824,Gómez Palacio,Durango
731,PL/12673/EXP/ES/2015,35078,21.59,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",14216,-103.466,25.55824,Gómez Palacio,Durango
732,PL/12673/EXP/ES/2015,35078,24.59,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",14216,-103.466,25.55824,Gómez Palacio,Durango
733,PL/21548/EXP/ES/2018,35078,20.89,regular,GASOLINERA PARQUE INDUSTRIAL LAGUNERO S.A. DE C.V.,24773,-103.4672,25.56816,Gómez Palacio,Durango
734,PL/21548/EXP/ES/2018,35078,22.99,premium,GASOLINERA PARQUE INDUSTRIAL LAGUNERO S.A. DE C.V.,24773,-103.4672,25.56816,Gómez Palacio,Durango
735,PL/21548/EXP/ES/2018,35078,22.99,diesel,GASOLINERA PARQUE INDUSTRIAL LAGUNERO S.A. DE C.V.,24773,-103.4672,25.56816,Gómez Palacio,Durango
736,PL/719/EXP/ES/2015,42760,20.39,regular,ESTACION DE SERVICIO TEZONTEPEC S.A. DE C.V.,2163,-99.26816,20.19257,Tezontepec de Aldama,Hidalgo
737,PL/719/EXP/ES/2015,42760,22.39,premium,ESTACION DE SERVICIO TEZONTEPEC S.A. DE C.V.,2163,-99.26816,20.19257,Tezontepec de Aldama,Hidalgo
738,PL/719/EXP/ES/2015,42760,21.95,diesel,ESTACION DE SERVICIO TEZONTEPEC S.A. DE C.V.,2163,-99.26816,20.19257,Tezontepec de Aldama,Hidalgo
739,PL/729/EXP/ES/2015,22226,24.19,premium,"ESTACION RAEL, S. DE R.L. DE C.V.",2164,-116.9314,32.48362,Tijuana,Baja California
740,PL/729/EXP/ES/2015,22226,20.59,regular,"ESTACION RAEL, S. DE R.L. DE C.V.",2164,-116.9314,32.48362,Tijuana,Baja California
741,PL/729/EXP/ES/2015,22226,21.99,diesel,"ESTACION RAEL, S. DE R.L. DE C.V.",2164,-116.9314,32.48362,Tijuana,Baja California
742,PL/545/EXP/ES/2015,22226,23.49,premium,"PETROMAX, S.A. DE C.V.",2324,-116.9343,32.49222,Tijuana,Baja California
743,PL/545/EXP/ES/2015,22226,20.69,regular,"PETROMAX, S.A. DE C.V.",2324,-116.9343,32.49222,Tijuana,Baja California
744,PL/5259/EXP/ES/2015,22226,23.69,premium,"AUTOSERVICIO BENITEZ, SA DE CV",4772,-116.9308,32.48259,Tijuana,Baja California
745,PL/5259/EXP/ES/2015,22226,20.59,regular,"AUTOSERVICIO BENITEZ, SA DE CV",4772,-116.9308,32.48259,Tijuana,Baja California
746,PL/5259/EXP/ES/2015,22226,21.89,diesel,"AUTOSERVICIO BENITEZ, SA DE CV",4772,-116.9308,32.48259,Tijuana,Baja California
747,PL/6057/EXP/ES/2015,22226,20.89,regular,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",5426,-116.9257,32.46844,Tijuana,Baja California
748,PL/6057/EXP/ES/2015,22226,23.49,premium,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",5426,-116.9257,32.46844,Tijuana,Baja California
749,PL/6057/EXP/ES/2015,22226,21.89,diesel,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",5426,-116.9257,32.46844,Tijuana,Baja California
750,PL/8634/EXP/ES/2015,22226,20.59,regular,"SERVICIO HORTA DE ENSENADA, SA DE CV",9357,-116.9532,32.50434,Tijuana,Baja California
751,PL/8634/EXP/ES/2015,22226,23.69,premium,"SERVICIO HORTA DE ENSENADA, SA DE CV",9357,-116.9532,32.50434,Tijuana,Baja California
752,PL/8634/EXP/ES/2015,22226,21.89,diesel,"SERVICIO HORTA DE ENSENADA, SA DE CV",9357,-116.9532,32.50434,Tijuana,Baja California
753,PL/8677/EXP/ES/2015,22226,21.59,regular,"SERVICIO HORTA DE ENSENADA, SA DE CV",9434,-116.9486,32.51389,Tijuana,Baja California
754,PL/8677/EXP/ES/2015,22226,22.99,premium,"SERVICIO HORTA DE ENSENADA, SA DE CV",9434,-116.9486,32.51389,Tijuana,Baja California
755,PL/8677/EXP/ES/2015,22226,21.99,diesel,"SERVICIO HORTA DE ENSENADA, SA DE CV",9434,-116.9486,32.51389,Tijuana,Baja California
756,PL/21667/EXP/ES/2018,22226,20.99,regular,"ESTACION LA VICTORIA, S.A. DE C.V.",24906,-116.924,32.48615,Tijuana,Baja California
757,PL/21667/EXP/ES/2018,22226,21.99,diesel,"ESTACION LA VICTORIA, S.A. DE C.V.",24906,-116.924,32.48615,Tijuana,Baja California
758,PL/21667/EXP/ES/2018,22226,23.99,premium,"ESTACION LA VICTORIA, S.A. DE C.V.",24906,-116.924,32.48615,Tijuana,Baja California
759,PL/664/EXP/ES/2015,62460,21.49,regular,"Estación de Servicio Cordoba, S.A. de C.V.",2165,-99.20078,18.91205,Cuernavaca,Morelos
760,PL/664/EXP/ES/2015,62460,22.79,diesel,"Estación de Servicio Cordoba, S.A. de C.V.",2165,-99.20078,18.91205,Cuernavaca,Morelos
761,PL/664/EXP/ES/2015,62460,22.99,premium,"Estación de Servicio Cordoba, S.A. de C.V.",2165,-99.20078,18.91205,Cuernavaca,Morelos
762,PL/702/EXP/ES/2015,22044,21.39,regular,Becktrop Operadora SA de CV,2166,-117.0217,32.51695,Tijuana,Baja California
763,PL/702/EXP/ES/2015,22044,23.79,premium,Becktrop Operadora SA de CV,2166,-117.0217,32.51695,Tijuana,Baja California
764,PL/378/EXP/ES/2015,21360,19.29,regular,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2167,-115.4283,32.60439,Mexicali,Baja California
765,PL/378/EXP/ES/2015,21360,21.04,premium,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2167,-115.4283,32.60439,Mexicali,Baja California
766,PL/378/EXP/ES/2015,21360,21.14,diesel,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2167,-115.4283,32.60439,Mexicali,Baja California
767,PL/6091/EXP/ES/2015,21360,19.74,regular,ESTACION DE SERVICIO GONZALEZ SA DE CV,5274,-115.4428,32.62119,Mexicali,Baja California
768,PL/6091/EXP/ES/2015,21360,21.75,premium,ESTACION DE SERVICIO GONZALEZ SA DE CV,5274,-115.4428,32.62119,Mexicali,Baja California
769,PL/7287/EXP/ES/2015,21360,19.55,regular,SERVI ENERGETICOS SA DE CV,7702,-115.4268,32.61369,Mexicali,Baja California
770,PL/7287/EXP/ES/2015,21360,21.69,diesel,SERVI ENERGETICOS SA DE CV,7702,-115.4268,32.61369,Mexicali,Baja California
771,PL/7287/EXP/ES/2015,21360,21.59,premium,SERVI ENERGETICOS SA DE CV,7702,-115.4268,32.61369,Mexicali,Baja California
772,PL/419/EXP/ES/2015,45070,21.99,regular,"GRUPO OCTANO, S.A. DE C.V.",2169,-103.4172,20.64037,Zapopan,Jalisco
773,PL/419/EXP/ES/2015,45070,23.22,diesel,"GRUPO OCTANO, S.A. DE C.V.",2169,-103.4172,20.64037,Zapopan,Jalisco
774,PL/419/EXP/ES/2015,45070,24.48,premium,"GRUPO OCTANO, S.A. DE C.V.",2169,-103.4172,20.64037,Zapopan,Jalisco
775,PL/1993/EXP/ES/2015,45070,24.24,premium,TOURN SA DE CV,3258,-103.432,20.63135,Zapopan,Jalisco
776,PL/1993/EXP/ES/2015,45070,21.99,regular,TOURN SA DE CV,3258,-103.432,20.63135,Zapopan,Jalisco
777,PL/1669/EXP/ES/2015,45070,22.89,regular,MULTISERVICIO LA CALMA SA DE CV,3297,-103.413,20.63475,Zapopan,Jalisco
778,PL/1669/EXP/ES/2015,45070,24.99,premium,MULTISERVICIO LA CALMA SA DE CV,3297,-103.413,20.63475,Zapopan,Jalisco
779,PL/2015/EXP/ES/2015,45070,22.09,regular,SERVICIO PERCOGAS SA DE CV,3335,-103.4422,20.64813,Zapopan,Jalisco
780,PL/2015/EXP/ES/2015,45070,24.19,premium,SERVICIO PERCOGAS SA DE CV,3335,-103.4422,20.64813,Zapopan,Jalisco
781,PL/2015/EXP/ES/2015,45070,22.89,diesel,SERVICIO PERCOGAS SA DE CV,3335,-103.4422,20.64813,Zapopan,Jalisco
782,PL/1645/EXP/ES/2015,45070,22.29,regular,SERVICIO LAS FUENTES SA DE CV,3493,-103.4218,20.62326,Zapopan,Jalisco
783,PL/1645/EXP/ES/2015,45070,24.29,premium,SERVICIO LAS FUENTES SA DE CV,3493,-103.4218,20.62326,Zapopan,Jalisco
784,PL/6952/EXP/ES/2015,45070,24.1,premium,"ENERGIA SAN PABLO, S.A. DE C.V. ",7835,-103.4303,20.64157,Zapopan,Jalisco
785,PL/6952/EXP/ES/2015,45070,21.99,regular,"ENERGIA SAN PABLO, S.A. DE C.V. ",7835,-103.4303,20.64157,Zapopan,Jalisco
786,PL/8906/EXP/ES/2015,45070,20.69,regular,GASOLINERA PATRIA SA DE CV,9973,-103.4203,20.64351,Zapopan,Jalisco
787,PL/8906/EXP/ES/2015,45070,23.39,premium,GASOLINERA PATRIA SA DE CV,9973,-103.4203,20.64351,Zapopan,Jalisco
788,PL/8906/EXP/ES/2015,45070,22.69,diesel,GASOLINERA PATRIA SA DE CV,9973,-103.4203,20.64351,Zapopan,Jalisco
789,PL/2004/EXP/ES/2015,45070,22.29,regular,Servicio Rayo SA de CV,10844,-103.4326,20.64487,Zapopan,Jalisco
790,PL/2004/EXP/ES/2015,45070,24.39,premium,Servicio Rayo SA de CV,10844,-103.4326,20.64487,Zapopan,Jalisco
791,PL/5055/EXP/ES/2015,45070,22.29,regular,ESTACION DE SERVICIO PLEYADES SA DE CV,11209,-103.4124,20.64252,Zapopan,Jalisco
792,PL/5055/EXP/ES/2015,45070,24.79,premium,ESTACION DE SERVICIO PLEYADES SA DE CV,11209,-103.4124,20.64252,Zapopan,Jalisco
793,PL/11378/EXP/ES/2015,45070,23.19,diesel,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",13625,-103.4229,20.65068,Zapopan,Jalisco
794,PL/11378/EXP/ES/2015,45070,20.99,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",13625,-103.4229,20.65068,Zapopan,Jalisco
795,PL/11378/EXP/ES/2015,45070,23.99,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",13625,-103.4229,20.65068,Zapopan,Jalisco
796,PL/12041/EXP/ES/2015,45070,22.29,regular,"Estación de Servicio Pegaso, S.A. de C.V.",14017,-103.4126,20.63689,Zapopan,Jalisco
797,PL/12041/EXP/ES/2015,45070,24.39,premium,"Estación de Servicio Pegaso, S.A. de C.V.",14017,-103.4126,20.63689,Zapopan,Jalisco
798,PL/414/EXP/ES/2015,58891,20.99,regular,"GRUPO OCTANO, S.A. DE C.V.",2170,-101.0983,19.78714,Tarímbaro,Michoacán de Ocampo
799,PL/414/EXP/ES/2015,58891,23.84,premium,"GRUPO OCTANO, S.A. DE C.V.",2170,-101.0983,19.78714,Tarímbaro,Michoacán de Ocampo
800,PL/414/EXP/ES/2015,58891,22.98,diesel,"GRUPO OCTANO, S.A. DE C.V.",2170,-101.0983,19.78714,Tarímbaro,Michoacán de Ocampo
801,PL/18932/EXP/ES/2016,58891,20.59,regular,ARRCO  GAS,21144,-101.0739,19.79914,Tarímbaro,Michoacán de Ocampo
802,PL/18932/EXP/ES/2016,58891,22.39,premium,ARRCO  GAS,21144,-101.0739,19.79914,Tarímbaro,Michoacán de Ocampo
803,PL/18932/EXP/ES/2016,58891,21.99,diesel,ARRCO  GAS,21144,-101.0739,19.79914,Tarímbaro,Michoacán de Ocampo
804,PL/870/EXP/ES/2015,32090,16.59,regular,GRUPO GOCALVI SA DE CV,2171,-106.4938,31.72176,Juárez,Chihuahua
805,PL/870/EXP/ES/2015,32090,18.99,premium,GRUPO GOCALVI SA DE CV,2171,-106.4938,31.72176,Juárez,Chihuahua
806,PL/4616/EXP/ES/2015,32090,16.39,regular,SERVICIO CRISTO REY SA DE CV,6352,-106.4873,31.72138,Juárez,Chihuahua
807,PL/393/EXP/ES/2015,21395,19.39,regular,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2173,-115.3589,32.55959,Mexicali,Baja California
808,PL/393/EXP/ES/2015,21395,21.09,premium,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2173,-115.3589,32.55959,Mexicali,Baja California
809,PL/393/EXP/ES/2015,21395,21.24,diesel,GRUPO EMPRESARIAL CACHANILLA SA DE CV,2173,-115.3589,32.55959,Mexicali,Baja California
810,PL/5536/EXP/ES/2015,21395,19.79,regular,OPERADORA SAGUARO BAJA S.A DE C.V,5051,-115.3751,32.60199,Mexicali,Baja California
811,PL/5536/EXP/ES/2015,21395,21.79,premium,OPERADORA SAGUARO BAJA S.A DE C.V,5051,-115.3751,32.60199,Mexicali,Baja California
812,PL/5536/EXP/ES/2015,21395,21.79,diesel,OPERADORA SAGUARO BAJA S.A DE C.V,5051,-115.3751,32.60199,Mexicali,Baja California
813,PL/5095/EXP/ES/2015,21395,19.39,regular,GRUPO EMPRESARIAL CACHANILLA SA DE CV,5331,-115.369,32.57447,Mexicali,Baja California
